id,title,price,specs_annee,specs_car_engine,specs_couleur_auto,specs_papiers,specs_kilometrage,specs_marque-voiture,specs_modele,specs_finition,specs_energie,specs_boite,option0,option1,option2,option3,option4,option5,option6,option7,option8,option9,option10,option11,option12,option13
41118865,Seat Ibiza 2015 Black Line,2270000,2015,1.4 ess 85ch,Blanc,Carte grise / safia,208km,Seat,Ibiza,Black Line,,,Toit ouvrant,ESP,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,,,
41118856,Hyundai i10 2015 GLS,10000,2015,,Gris Alluminium,Carte grise / safia,245.000km,Hyundai,i10,GLS,,,Climatisation,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,
41118850,Seat Ibiza 2018 STYLE,3000000,2018,1.6 MPi 110 ch,Noir,Carte grise / safia,960000km,Seat,Ibiza,STYLE,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,
41118844,Toyota Yaris 2012 Yaris,1800000,2012,1.3 VVTI 99ch,Autre,Carte grise / safia,234000km,Toyota,Yaris,Yaris,,,Climatisation,ABS,ESP,Direction assisstée,Radio CD,Alarme,Jantes Alliage,Vitres éléctriques,,,,,,
40061502,Volkswagen Caddy 2018 Caddy,10000,2018,1.6 TDi 102ch,Gris,Carte grise / safia,160000km,Volkswagen,Caddy,Caddy,,,Climatisation,Retroviseurs électriques,Alarme,Vitres éléctriques,,,,,,,,,,
37456384,Seat Leon 2018 Bets,6800000,2018,2.0 TDI 143ch,Gris Souris,Carte grise / safia,8000km,Seat,Leon,Bets,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
41115118,Seat Ibiza 2012 Fully,1870000,2012,1.4 ess 85ch,,Carte grise / safia,335km,Seat,Ibiza,Fully,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,
40772725,Renault Symbol 2016 Exception,10000,2016,1.2 ess 16V  75ch,Gris Argent,Carte grise / safia,247398km,Renault,Symbol,Exception,,,,,,,,,,,,,,,,
41115109,Renault Clio Campus 2015 Facelift,2340000,2015,1.2 ess 16V 75ch,Blanc,Carte grise / safia,146000km,Renault,Clio Campus,Facelift,,,Climatisation,ABS,ESP,Direction assisstée,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Vitres éléctriques,,,,,
41115100,Suzuki Swift 2014 Swift,2050000,2014,1.3 VVT 94ch,Gris,Carte grise / safia,176000km,Suzuki,Swift,Swift,,,Climatisation,ABS,Direction assisstée,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Vitres éléctriques,,,,,,
41115091,Dacia Duster 2024 Gold,10000,2024,"1, 5dci",Gris Manitoba,Carte grise / safia,8000km,Dacia,Duster,Gold,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
39191091,Volkswagen T-ROC 2022 R line pack black,10500000,2022,2.0TDI 4 Motion,Beige,Licence / Délai,3500km,Volkswagen,T-ROC,R line pack black,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
35794499,Mercedes Gle 2023 Amg,10000,2023,300d,Noir,Licence / Délai,1km,Mercedes,Gle,Amg,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
37049655,Audi Q5 2016 Off Road Pack Tech,10000,2016,2.0 TDI 170ch,Gris Argent,Carte grise / safia,91000km,Audi,Q5,Off Road Pack Tech,,,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,
41114890,Renault Clio Campus 2015 Bye bye,10000,2015,1.2 ess 16V 75ch,Blanc,Carte grise / safia,181000km,Renault,Clio Campus,Bye bye,,,Climatisation,ABS,Direction assisstée,Radio CD,Alarme,Jantes Alliage,Vitres éléctriques,,,,,,,
41114884,Suzuki Swift 2012 ,1110000,2012,1.3 VVT 94ch,Noir,Carte grise / safia,232km,Suzuki,Swift,,,,Climatisation,ESP,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,,,
41044450,Renault Clio 4 2015 Limited,2040000,2015,1.2 ess 16V 75ch,Blanc,Carte grise / safia,300398km,Renault,Clio 4,Limited,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,,
40838134,Suzuki Swift 2022 Swift,10000,2022,1.2 VVT 85ch,Marron,Carte grise / safia,39000km,Suzuki,Swift,Swift,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,
41114836,Renault Kangoo 2006 Kangoo,2500000,2006,1.9 D 65ch,Gris,Carte grise / safia,119000km,Renault,Kangoo,Kangoo,,,Climatisation,ABS,ESP,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,,
40524144,Kia sorntoo 2009 4*4,13500000,2009,170chv,Noir,Carte grise / safia,235000km,Kia,sorntoo,4*4,,,Climatisation,Toit ouvrant,ABS,ESP,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,
40869991,JAC J3 2012 Coupé,970000,2012,1.3 vvt,Blanc,Carte grise / safia,377000km,JAC,J3,Coupé,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Vitres éléctriques,,,
41114803,Peugeot 406 2001 406,1450000,2001,2.0 HDI 90ch,Blanc,Carte grise / safia,476km,Peugeot,406,406,,,Climatisation,ABS,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Jantes Alliage,Vitres éléctriques,,,,,,,
41114719,Seat Leon 2007 Leon,800000,2007,2.0 TDI 140ch,Gris,Carte grise / safia,420km,Seat,Leon,Leon,,,Climatisation,Toit ouvrant,ABS,ESP,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Jantes Alliage,Feux du jour,Vitres éléctriques,,,
41114698,Chevrolet Cruze 2012 LT,10000,2012,1.6 ess 16V 113ch,Gris Argent,Carte grise / safia,265000km,Chevrolet,Cruze,LT,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,
41114647,Seat ARONA 2019 Style,3400000,2019,1.6 MPi 110 ch,Noir,Carte grise / safia,149000km,Seat,ARONA,Style,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,
40273549,Toyota PRADO 2000 PRADO,10000,2000,1kz,Vert Bouteille,Carte grise / safia,242000km,Toyota,PRADO,PRADO,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
41114629,Skoda Fabia 2022 Style,10000,2022,"1,0 MPI 80 Ch",Bleu Gauloise,Carte grise / safia,20000km,Skoda,Fabia,Style,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,
41114602,Mercedes GLC 2018 GLC,10000,2018,250 AMG LINE + 211ch,Noir,Carte grise / safia,166000km,Mercedes,GLC,GLC,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
41114581,Skoda Yeti 2014 Yeti,2550000,2014,2.0 TDI 140ch,Noir,Carte grise / safia,280km,Skoda,Yeti,Yeti,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,
41114551,Peugeot 301 2013 Access,1150000,2013,1.2 VTI 72ch,Blanc,Carte grise / safia,320000km,Peugeot,301,Access,,,Climatisation,ABS,ESP,Phares antibrouillard,Radio CD,,,,,,,,,
41114533,Fiat Tipo 2024 Urbain,3500000,2024,1.6,Bleu Turquoise,Carte grise / safia,600km,Fiat,Tipo,Urbain,,,,,,,,,,,,,,,,
40838632,Volkswagen Tiguan 2024 RLINE,11350000,2024,200ch,Blanc,Licence / Délai,3500km,Volkswagen,Tiguan,RLINE,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
41114524,Volkswagen Multivan 2013 Multivan,10000,2013,2.0 TDI 140ch DSG,Noir,Carte grise / safia,138000km,Volkswagen,Multivan,Multivan,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
41061835,Hyundai Accent 2019 Accent,10000,2019,1.6 CRDI 128ch,Gris Souris,Carte grise / safia,111000km,Hyundai,Accent,Accent,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,
40284859,Peugeot 301 2013 Active,10000,2013,1.2 VTI 72ch,Blanc,Carte grise / safia,209000km,Peugeot,301,Active,,,Climatisation,ABS,ESP,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Vitres éléctriques,,,,,
41114518,Seat Leon 2019 Fr Beats,4300000,2019,2.0 TDI 143ch,Gris Argent,Carte grise / safia,181.000km,Seat,Leon,Fr Beats,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40377687,Volkswagen Amarok 2014 HighLine Plus,5200000,2014,2.0 TDI 180ch 4x4 BVA,Gris,Carte grise / safia,183000km,Volkswagen,Amarok,HighLine Plus,,,,,,,,,,,,,,,,
41114509,Fiat Tipo 2024 Urban +,3450000,2024,1.6,Blanc,Carte grise / safia,1.500km,Fiat,Tipo,Urban +,,,,,,,,,,,,,,,,
41114488,Renault Clio5 2021 TCE intense GPL 100 cheveux,3750000,2021,,Gris,Carte grise / safia,40000km,Renault,Clio5,TCE intense GPL 100 cheveux,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,,
41114482,Renault Clio 3 2012 Dynamique,1750000,2012,1.2 ess 16V 75ch,Gris,Carte grise / safia,314000km,Renault,Clio 3,Dynamique,,,Climatisation,ABS,,,,,,,,,,,,
41114476,Citroen C5 2006 C5,11110000,2006,1.6 HDI 110ch,Gris,Carte grise / safia,450000km,Citroen,C5,C5,,,Climatisation,ABS,Alarme,Jantes Alliage,,,,,,,,,,
41114440,Fiat Doblo 2024 ,3700000,2024,"1,6",Gris Souris,Carte grise / safia,200km,Fiat,Doblo,,,,Climatisation,ABS,ESP,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Jantes Alliage,Vitres éléctriques,,,,,
40463303,Jetour X70 2023 ,10000,2023,1.5 T,Blanc,Carte grise / safia,0km,Jetour,X70,,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,
41114347,Dacia Logan MCV 2009 Logan MCV,1230000,2009,1.5 DCI 65ch,Jaune,Carte grise / safia,204277km,Dacia,Logan MCV,Logan MCV,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Vitres éléctriques,,,,
41024497,Haima 1 2013 1,10000,2013,1.1 ess 16V 60ch,Bleu Ciel,Carte grise / safia,27745km,Haima,1,1,,,Climatisation,ABS,ESP,Radio CD,Feux du jour,Vitres éléctriques,,,,,,,,
41114338,Suzuki Alto K10 2013 Alto K10,900000,2013,1.0 ess 68ch,Blanc,Carte grise / safia,190km,Suzuki,Alto K10,Alto K10,,,Climatisation,ABS,ESP,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Vitres éléctriques,,,,,
41114332,Dacia Sandero 2017 Stepway,10000,2017,1.5 DCI 90ch,Gris Argent,Carte grise / safia,137km,Dacia,Sandero,Stepway,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,
39681506,BMW X3 2005 Sport,1580000,2005,2.0d,Noir,Carte grise / safia,300km,BMW,X3,Sport,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
41114326,Volkswagen Golf 7 2019 START+,12340000,2019,2.0 TDi 143ch,Blanc,Carte grise / safia,142000km,Volkswagen,Golf 7,START+,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,
39454223,Renault Clio 4 Facelift 2022 Limited 2,3820000,2022,1.5 DCi 85ch,Gris Manitoba,Carte grise / safia,49000km,Renault,Clio 4 Facelift,Limited 2,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
41113075,Peugeot 301 2013 Active,1150000,2013,1.2 VTI 72ch,Blanc,Carte grise / safia,258000km,Peugeot,301,Active,,,,,,,,,,,,,,,,
41114311,Dacia Sandero 2017 Stepway,10000,2017,1.5 DCI 90ch,Gris Argent,Carte grise / safia,137km,Dacia,Sandero,Stepway,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,
41111869,Renault Symbol 2017 Extrême,1200000,2017,1.2 ess 16V  75ch,Gris,Carte grise / safia,331000km,Renault,Symbol,Extrême,,,Climatisation,ABS,Direction assisstée,Radio CD,Alarme,Vitres éléctriques,,,,,,,,
41109643,Volkswagen Polo 2015 Nouvelle Match II,3100000,2015,,Blanc,Carte grise / safia,208000km,Volkswagen,Polo,Nouvelle Match II,,,,,,,,,,,,,,,,
39401897,Volkswagen Golf 8 2022 Life,5800000,2022,1.5 tsi,Blanc,Carte grise / safia,41000km,Volkswagen,Golf 8,Life,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,
41114296,Hyundai i10 2016 GLS,2000000,2016,1.1,Blanc,Carte grise / safia,97km,Hyundai,i10,GLS,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,
40699315,Mercedes GLC 2020 GLC,10000,2020,300d,Noir,Carte grise / safia,48000km,Mercedes,GLC,GLC,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
41114266,Renault Captur 2021 Captur,3900000,2021,0.9 tce 90 ch,Gris Souris,Carte grise / safia,48000km,Renault,Captur,Captur,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,
40916413,Audi Q3 2023 Pak noir,10000,2023,200CHV,Noir,Licence / Délai,6000km,Audi,Q3,Pak noir,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40972327,Chevrolet Sail 5 portes 2013 Sail 5 portes,1100000,2013,1.2 ess 80ch,Gris,Carte grise / safia,400000km,Chevrolet,Sail 5 portes,Sail 5 portes,,,Climatisation,ABS,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Vitres éléctriques,,,,,,,,
40987456,Suzuki Swift 2023 ,10000,2023,1.2,Gris,Carte grise / safia,27000km,Suzuki,Swift,,,,Climatisation,ABS,Retroviseurs électriques,Alarme,Jantes Alliage,,,,,,,,,
41114233,Renault Clio 2 2004 Extreme,11110000,2004,1.9 D65,Rouge Bordeaux,Carte grise / safia,278000km,Renault,Clio 2,Extreme,,,Climatisation,ABS,Direction assisstée,Retroviseurs électriques,Radio CD,Alarme,Jantes Alliage,,,,,,,
41107345,Peugeot 207 2008 207,1700000,2008,1.4 HDI 70ch,Gris,Carte grise / safia,90000km,Peugeot,207,207,,,Climatisation,ABS,,,,,,,,,,,,
41114218,Peugeot 406 2001 ايسونس,720000,2001,2.0 ess 16V 137ch,Vert Bouteille,Carte grise / safia,123456km,Peugeot,406,ايسونس,,,ABS,,,,,,,,,,,,,
41114215,Renault Clio 2 1999 Extreme,650000,1999,1.9 D 65ch,Blanc,Carte grise / safia,375000km,Renault,Clio 2,Extreme,,,ABS,Direction assisstée,Radio CD,Alarme,,,,,,,,,,
40678675,Kia Picanto 2015 Safety,111110000,2015,1.2 ess CVVT 87ch,Maron Chocolat,Carte grise / safia,150000km,Kia,Picanto,Safety,,,Climatisation,ABS,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Vitres éléctriques,,,,,
40994590,Peugeot Partner 2019 Tepee Allure ,10000,2019,1.6 HDI 112ch,Gris Manitoba,Carte grise / safia,225000km,Peugeot,Partner,Tepee Allure ,,,Climatisation,,,,,,,,,,,,,
41114209,Peugeot 301 2013 Allure,1500000,2013,1.6 HDI 92ch,Gris,Carte grise / safia,400km,Peugeot,301,Allure,,,Climatisation,ABS,ESP,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,,
41114185,Hyundai i10 2018 ,2700000,2018,1.2,Blanc,Carte grise / safia,92km,Hyundai,i10,,,,Climatisation,ABS,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Jantes Alliage,Feux du jour,Vitres éléctriques,,,,,
40525887,Kia Picanto 2023 EX,3250000,2023,1.2,Noir,Carte grise / safia,6700km,Kia,Picanto,EX,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Jantes Alliage,Vitres éléctriques,,,,
41114146,Skoda Rapid 2019 Edition,10000,2019,1.6 MPI  105 ch,Gris Argent,Carte grise / safia,47000km,Skoda,Rapid,Edition,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Jantes Alliage,Feux du jour,Vitres éléctriques,,,
41114134,Volkswagen Touareg 2007 Touareg,980000,2007,2.5 TDI 174ch,Vert Militaire,Carte grise / safia,320000km,Volkswagen,Touareg,Touareg,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
41114131,Volkswagen Caddy 2014 ,10000,2014,2.0 TDi 110ch,Noir,Carte grise / safia,286000km,Volkswagen,Caddy,,,,,,,,,,,,,,,,,
41114119,Volkswagen Tiguan 2014 R Line,3100000,2014,2.0 TDI 140ch,Noir,Carte grise / safia,279km,Volkswagen,Tiguan,R Line,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40838332,Renault Symbol 2016 Collection,2050000,2016,1.6 ess 100ch,Marron,Carte grise / safia,302000km,Renault,Symbol,Collection,,,,,,,,,,,,,,,,
40275121,Audi a3 2023 hach back,10000,2023,200,Autre,Licence / Délai,30000km,Audi,a3,hach back,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40934263,Mercedes Classe C 2014 220 Designo,1110000,2014,200 CDI,Gris,Carte grise / safia,135km,Mercedes,Classe C,220 Designo,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40850935,Renault Clio 5 2021 Business,3000000,2021,1.0 sce sans turbo,Gris,Carte grise / safia,69700km,Renault,Clio 5,Business,,,,,,,,,,,,,,,,
37929959,Dacia Sandero 2021 Access,10000,2021,,Blanc,Carte grise / safia,24010km,Dacia,Sandero,Access,,,ABS,ESP,Direction assisstée,Phares xénon,Feux du jour,Vitres éléctriques,,,,,,,,
40245466,Daihatsu Terios 2008 Terios,1050000,2008,1.5,Noir,Carte grise / safia,317000km,Daihatsu,Terios,Terios,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,
41114116,Renault Clio 5 2024 Esprit Alpine,1320000,2024,1.5 dci 115 chevaux,Gris Souris,Carte grise / safia,00km,Renault,Clio 5,Esprit Alpine,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,
40973137,Citroen C3 2021 Collection,10000,2021,,Noir,Carte grise / safia,90000km,Citroen,C3,Collection,,,,,,,,,,,,,,,,
40085389,Fiat Tipo Sedan 2024 Tipo 1.4 Ess 95 CH BVM6,2699000,2024,1.4 Ess 95 CH BVM6,,Carte jaune,,Fiat,Tipo Sedan,Tipo 1.4 Ess 95 CH BVM6,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,
40612154,Audi Q3 2014 Q3,12340000,2014,2.0 TDI 140ch,Blanc,Carte grise / safia,176000km,Audi,Q3,Q3,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
39973683,Volkswagen Golf 7 2021 Confortline,4900000,2021,1.4 TSI 150,Noir,Carte grise / safia,15000km,Volkswagen,Golf 7,Confortline,,,Climatisation,Toit ouvrant,ABS,ESP,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,
40917178,Peugeot 505 1993 ,20000,1993,11,Blanc,Carte grise / safia,55000km,Peugeot,505,,,,,,,,,,,,,,,,,
40354711,Toyota Yaris 2021 Wigo,2750000,2021,1٫2litre,Gris Manitoba,Carte grise / safia,121000km,Toyota,Yaris,Wigo,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
41097433,Peugeot 301 2016 Allure,2500000,2016,1.6 HDI 92ch,Blanc,Carte grise / safia,250000km,Peugeot,301,Allure,,,Climatisation,ABS,Direction assisstée,Radio CD,Vitres éléctriques,,,,,,,,,
41097076,Peugeot Partner 2016 Partner,10000,2016,,Blanc,Carte grise / safia,192000km,Peugeot,Partner,Partner,,,,,,,,,,,,,,,,
41096092,Peugeot 301 2013 Active,130,2013,1.2 VTI 72ch,Blanc,Carte grise / safia,357856km,Peugeot,301,Active,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,,
41095885,Volkswagen Polo 2014 ,2020000,2014,1.4 ess 85ch,Blanc,Carte grise / safia,223456km,Volkswagen,Polo,,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,
41095885,Volkswagen Polo 2014 ,2020000,2014,1.4 ess 85ch,Blanc,Carte grise / safia,223456km,Volkswagen,Polo,,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,
41003353,Volkswagen Jetta 2009 Classic ,10000,2009,1.9 TDI 105ch,Gris,Carte grise / safia,417km,Volkswagen,Jetta,Classic ,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,
41093914,Audi Q3 2022 S Line,11000000,2022,200ch,Gris Manitoba,Licence / Délai,24000km,Audi,Q3,S Line,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
41065492,Seat Ibiza 2012 Fully,10000,2012,1.4 ess 85ch,Blanc,Carte grise / safia,391km,Seat,Ibiza,Fully,,,Climatisation,ABS,ESP,Direction assisstée,Phares antibrouillard,Radio CD,Alarme,Vitres éléctriques,,,,,,
40990996,Audi Q3 2024 S line,10000,2024,200 ch,Noir,Licence / Délai,0km,Audi,Q3,S line,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,
