id,title,price,specs_annee,specs_car_engine,specs_couleur_auto,specs_papiers,specs_kilometrage,specs_marque-voiture,specs_modele,specs_finition,specs_energie,specs_boite,option0,option1,option2,option3,option4,option5,option6,option7,option8,option9,option10,option11,option12,option13
40550691,Kia Picanto 2015 ,1600000.0,2015,1.2 ess CVVT 87ch,Blanc,Carte grise / safia,237000km,Kia,Picanto,,,,Climatisation,ABS,ESP,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Alarme,Jantes Alliage,Vitres éléctriques,,,,,
40238932,Renault Clio 4 2014 ,11110000.0,2014,1.2 ess 16V 75ch,Blanc,Carte grise / safia,262km,Renault,Clio 4,,,,Climatisation,ABS,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Alarme,Feux du jour,Vitres éléctriques,,,,,,
40252684,Renault Symbol 2019 Made In Bladi,2650000.0,2019,1.5 Dci 85ch,Gris Argent,Carte grise / safia,134000km,Renault,Symbol,Made In Bladi,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Phares antibrouillard,Jantes Alliage,Feux du jour,Vitres éléctriques,,,,,
40582142,Renault Megane 3 2014 GT Line,2220000.0,2014,1.9 DCI 130ch,Blanc,Carte grise / safia,2460km,Renault,Megane 3,GT Line,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40419942,Peugeot 208 2023 Allure,3830000.0,2023,1.2 92 ch,Jaune,Carte grise / safia,17000km,Peugeot,208,Allure,,,,,,,,,,,,,,,,
40537629,Kia Picanto 2019 LX Start,2500000.0,2019,,Blanc,Carte grise / safia,70000km,Kia,Picanto,LX Start,,,Climatisation,ABS,Direction assisstée,Retroviseurs électriques,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,,,,
36023531,Toyota Yaris 2011 Yaris,1500000.0,2011,1.4 D4D 90ch,Blanc,Carte grise / safia,400000km,Toyota,Yaris,Yaris,,,Climatisation,ABS,ESP,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Vitres éléctriques,,,,
40589363,BMW Série 4 2022 Gran Coupé Pack Sport M,10000000.0,2022,420d 190ch,Noir,Licence / Délai,12000km,BMW,Série 4,Gran Coupé Pack Sport M,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40589231,Peugeot 208 2013 Allure,2100000.0,2013,1.6 HDI 92ch,Gris,Carte grise / safia,230km,Peugeot,208,Allure,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40589129,Dacia Sandero 2017 Stepway,2350000.0,2017,1.6 ess 90ch,Bleu Gauloise,Carte grise / safia,272664km,Dacia,Sandero,Stepway,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Feux du jour,Vitres éléctriques,,,,,
40588952,Cielo Cielo 1998 Hgg,530000.0,1998,"1,5",Blanc,,00000000km,Cielo,Cielo,Hgg,,,,,,,,,,,,,,,,
40588943,Kia Picanto 2018 EX,2350000.0,2018,1.2 ess 84ch,Blanc,Carte grise / safia,130000km,Kia,Picanto,EX,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40588910,Mercedes Classe E 2004 Classe E,1000000.0,2004,,Gris,Carte grise / safia,,Mercedes,Classe E,Classe E,,,ABS,Direction assisstée,Radio CD,Phares xénon,Jantes Alliage,Vitres éléctriques,,,,,,,,
40588895,Mercedes Classe A 2015 Kite carrisson,3230000.0,2015,220 Diesel 173 CH,Noir,Carte grise / safia,150711km,Mercedes,Classe A,Kite carrisson,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40588727,Fiat 500x 2024 Neuf,4000000.0,2024,,,Carte jaune,00km,Fiat,500x,Neuf,,,,,,,,,,,,,,,,
40588715,Toyota Corolla 2023 ,5000000.0,2023,,Gris,Carte grise / safia,0km,Toyota,Corolla,,,,,,,,,,,,,,,,,
40588703,Renault Clio 1 2000 Clio 1,10000.0,2000,1.9D,Gris,Carte grise / safia,111111km,Renault,Clio 1,Clio 1,,,Climatisation,ABS,Alarme,Jantes Alliage,Vitres éléctriques,,,,,,,,,
40588688,Toyota Hilux 2019 LEGEND DC 4x4 Pack Luxe,6900000.0,2019,3.0 D4D 171ch,Blanc,Carte grise / safia,164000km,Toyota,Hilux,LEGEND DC 4x4 Pack Luxe,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,,
40588589,Geely Mk 2013 Sedan gl,10000.0,2013,1.5,Gris Alluminium,Carte grise / safia,200000km,Geely,Mk,Sedan gl,,,Climatisation,ABS,Direction assisstée,Retroviseurs électriques,Radio CD,Alarme,Jantes Alliage,Vitres éléctriques,,,,,,
40588466,Volkswagen Golf 5 2006 R32,1250000.0,2006,2.0 TDI 140ch,Noir,Carte grise / safia,400km,Volkswagen,Golf 5,R32,,,Climatisation,Retroviseurs électriques,Alarme,Jantes Alliage,,,,,,,,,,
40105687,Renault Symbol 2018 Symbol,10000.0,2018,1.5 Dci 85ch,Gris Alluminium,Carte grise / safia,94000km,Renault,Symbol,Symbol,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,
39340945,Volkswagen Golf 2 1989 Golf 2,500000.0,1989,,Blanc,Carte grise / safia,,Volkswagen,Golf 2,Golf 2,,,,,,,,,,,,,,,,
40231717,Citroen Berlingo Multispace 2011 Berlingo Multispace,2260000.0,2011,1.6 HDI 90ch,Blanc,Carte grise / safia,251000km,Citroen,Berlingo Multispace,Berlingo Multispace,,,Climatisation,Toit ouvrant,ABS,Radar de recul,Direction assisstée,Retroviseurs électriques,Radio CD,Jantes Alliage,Feux du jour,,,,,
40423386,Hyundai Accent 2012 GLS,10000.0,2012,1.5 ess 91ch,Bleu Nuit,Carte grise / safia,327000km,Hyundai,Accent,GLS,,,Climatisation,Direction assisstée,Retroviseurs électriques,Radio CD,Alarme,Vitres éléctriques,,,,,,,,
40518663,Mitsubishi L200 2016 New,40000.0,2016,2.5 TD 178ch,Blanc,Carte grise / safia,315km,Mitsubishi,L200,New,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40518552,Mitsubishi L200 2016 New,120000.0,2016,2.5 TD 178ch,Blanc,Carte grise / safia,315000km,Mitsubishi,L200,New,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40518233,Mitsubishi L200 2016 Doube cabine Evolution,4500000.0,2016,2.5 D 170ch,Blanc,Carte grise / safia,315000km,Mitsubishi,L200,Doube cabine Evolution,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
39163211,Citroen Berlingo 2013 Berlingo,10000.0,2013,1.9لا 7,Blanc,Carte grise / safia,450km,Citroen,Berlingo,Berlingo,,,Climatisation,Phares antibrouillard,Alarme,Feux du jour,,,,,,,,,,
40483542,Hyundai Kia 2023 Pegas,10000.0,2023,1.4,Gris Souris,Carte grise / safia,900km,Hyundai,Kia,Pegas,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40483626,Hyundai I 20 2023 I 20,10000.0,2023,1.4,Blanc,Carte grise / safia,900km,Hyundai,I 20,I 20,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
39991422,Volkswagen Golf 7 2014 Blue motion,2750000.0,2014,2.0 TDI,Blanc,Carte grise / safia,276000km,Volkswagen,Golf 7,Blue motion,,,,,,,,,,,,,,,,
40203325,Fiat Doblo 2024 Professionnel,1230000.0,2024,1.6 hdi,Gris,,30km,Fiat,Doblo,Professionnel,,,Climatisation,ABS,ESP,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Feux du jour,Vitres éléctriques,,,,,
40525845,Mercedes ML 2013 250 CDI Pack AMG,10000.0,2013,250 BlueTEC 4MATIC,Blanc,Carte grise / safia,196000km,Mercedes,ML,250 CDI Pack AMG,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
37774147,Volkswagen Tiguan 2017 R Line,1230000.0,2017,190,Blanc,Carte grise / safia,187000km,Volkswagen,Tiguan,R Line,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
39992739,DFSK L01 s 2024 ,1800000.0,2024,,Blanc,Carte grise / safia,,DFSK,L01 s,,,,Climatisation,Alarme,,,,,,,,,,,,
40450659,Nissan Pickup 2010 SC,2000000.0,2010,2.5 TD 2x4 127ch,Gris,Carte grise / safia,397000km,Nissan,Pickup,SC,,,Direction assisstée,Radio CD,,,,,,,,,,,,
40581242,Renault Symbol 2016 ,2000000.0,2016,1.2 ess 16V  75ch,Blanc,Carte grise / safia,286000km,Renault,Symbol,,,,,,,,,,,,,,,,,
40575390,Hyundai Accent 2019 Accent,2800000.0,2019,1.6 CRDI 128ch,Gris Souris,Carte grise / safia,54000km,Hyundai,Accent,Accent,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Phares antibrouillard,Alarme,Jantes Alliage,Vitres éléctriques,,,,,
40569711,Peugeot Expert 2021 Expert,3700000.0,2021,2.0 HDI 125ch,Gris Souris,Carte grise / safia,135000km,Peugeot,Expert,Expert,,,Climatisation,ABS,ESP,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,,
40553028,Renault Megane 3 2009 Megane 3,10000.0,2009,1.9dci,Gris,Carte grise / safia,370000km,Renault,Megane 3,Megane 3,,,Climatisation,Toit ouvrant,ABS,ESP,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Jantes Alliage,Vitres éléctriques,,,,,
40540776,Renault Clio 3 2008 Rs,1100000.0,2008,2L,Miel,Carte grise / safia,298km,Renault,Clio 3,Rs,,,Climatisation,ABS,Direction assisstée,Phares antibrouillard,Jantes Alliage,,,,,,,,,
40448493,Volkswagen Passat 2001 Passat,1110000.0,2001,1.9 TDI 130ch,Gris Manitoba,Carte grise / safia,365km,Volkswagen,Passat,Passat,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Vitres éléctriques,,,
40443513,Kia Carens 2008 ,1400000.0,2008,2.0 CRDI 140ch,Gris,Carte grise / safia,302km,Kia,Carens,,,,Climatisation,ABS,ESP,Radar de recul,Phares antibrouillard,Jantes Alliage,Vitres éléctriques,,,,,,,
40429935,Peugeot 3008 2021 ,6200000.0,2021,1.6 HDI 112ch,Gris,Carte grise / safia,24000km,Peugeot,3008,,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,
40032834,Citroen C3 2021 Shine,3020000.0,2021,1.2 VTI 82ch,Blanc,Carte grise / safia,2500km,Citroen,C3,Shine,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,
39888106,Mercedes Classe E 2003 ,1710000.0,2003,270 CDI Speedtronic,Gris,Carte grise / safia,000000km,Mercedes,Classe E,,,,,,,,,,,,,,,,,
39355123,Nissan Pathfinder 2005 Sport,2550000.0,2005,,Gris,Carte grise / safia,,Nissan,Pathfinder,Sport,,,Climatisation,Toit ouvrant,ABS,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Alarme,Phares xénon,Jantes Alliage,Vitres éléctriques,,,,
40583681,Peugeot 206 2001 206,800000.0,2001,1.1 ess 60ch,Autre,Carte grise / safia,50000km,Peugeot,206,206,,,,,,,,,,,,,,,,
40586336,Isuzu D Max 2013 D Max,3130000.0,2013,3.0 D 4x4 163ch,Miel,Carte grise / safia,301000km,Isuzu,D Max,D Max,,,Climatisation,ABS,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Phares xénon,Jantes Alliage,Vitres éléctriques,,,,,
40583681,Peugeot 206 2001 206,800000.0,2001,1.1 ess 60ch,Autre,Carte grise / safia,50000km,Peugeot,206,206,,,,,,,,,,,,,,,,
40586336,Isuzu D Max 2013 D Max,3130000.0,2013,3.0 D 4x4 163ch,Miel,Carte grise / safia,301000km,Isuzu,D Max,D Max,,,Climatisation,ABS,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Phares xénon,Jantes Alliage,Vitres éléctriques,,,,,
39953473,Kia Sportage 2011 Sportage,370000.0,2011,,Gris,Carte grise / safia,246000km,Kia,Sportage,Sportage,,,Climatisation,Toit ouvrant,ABS,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Jantes Alliage,Feux du jour,Vitres éléctriques,,,,
39861569,Volkswagen Caddy 2014 Edition 30 ,1110000.0,2014,,Blanc,Carte grise / safia,209km,Volkswagen,Caddy,Edition 30 ,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
39388737,Citroen Berlingo First  2012 Berlingo First ,2230000.0,2012,1.9 D 71ch,Gris Manitoba,Carte grise / safia,107000km,Citroen,Berlingo First ,Berlingo First ,,,Climatisation,ABS,ESP,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Vitres éléctriques,,,,,,
40586147,Renault Fluence 2013 Fluence,110000.0,2013,1.5 DCI 110ch,Noir,Carte grise / safia,430000km,Renault,Fluence,Fluence,,,Climatisation,ABS,ESP,Direction assisstée,Phares antibrouillard,Radio CD,Alarme,Jantes Alliage,Vitres éléctriques,,,,,
40586054,Dacia Sandero 2019 Tecraud,2850000.0,2019,1.5 DCI 75ch,Bleu Gauloise,Carte grise / safia,156000km,Dacia,Sandero,Tecraud,,,Climatisation,ABS,ESP,Radar de recul,Phares antibrouillard,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,,,,
40586024,Peugeot 308 2012 Hdi2L 163,2400000.0,2012,HDi 2L 163,Gris Alluminium,Carte grise / safia,300000km,Peugeot,308,Hdi2L 163,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Vitres éléctriques,
40585796,Volkswagen Tiguan 2018 R Line,10000.0,2018,,Noir,Carte grise / safia,192000km,Volkswagen,Tiguan,R Line,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40585775,Fiat 1288 2024 الأولى,1200000.0,2024,رائع,Blanc,Carte grise / safia,200km,Fiat,1288,الأولى,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40585745,Mitsubishi Pajero Court 2002 DiD,10000.0,2002,3.2 D 165ch,Bleu Gauloise,Carte grise / safia,400km,Mitsubishi,Pajero Court,DiD,,,Toit ouvrant,Jantes Alliage,Vitres éléctriques,,,,,,,,,,,
40585703,Volkswagen Golf 6 2013 Match,2150000.0,2013,1.6 TDI 105ch,Blanc,Carte grise / safia,245000km,Volkswagen,Golf 6,Match,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40572303,Hyundai Atos 2011 GLS,1250000.0,2011,1.1 ess 63ch,Gris,Carte grise / safia,325km,Hyundai,Atos,GLS,,,Climatisation,Radio CD,Jantes Alliage,,,,,,,,,,,
40552676,Renault clio 5 2021 ,3450000.0,2021,,Gris Argent,Carte grise / safia,70000km,Renault,clio 5,,,,Climatisation,Alarme,Vitres éléctriques,,,,,,,,,,,
40430787,Nissan Navara 2013 ,2330000.0,2013,,Gris,Carte grise / safia,400000km,Nissan,Navara,,,,,,,,,,,,,,,,,
40118857,Volkswagen T CROSS - Golf - Fabia 2022 ,1110000.0,2022,,,,,Volkswagen,T CROSS - Golf - Fabia,,,,,,,,,,,,,,,,,
39173807,Kia Sportage 2014 Sportage,4550000.0,2014,2.0 CRDI 177 4x2,Gris Manitoba,Carte grise / safia,120000km,Kia,Sportage,Sportage,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
38991398,Renault Clio Campus 2013 Clio Campus,1720000.0,2013,1.2 ess 60ch,Blanc,Carte grise / safia,254000km,Renault,Clio Campus,Clio Campus,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Jantes Alliage,Feux du jour,Vitres éléctriques,,,
40585085,Volkswagen Caddy 2014 Edition 30 ,10000.0,2014,2.0 TDi 110ch,Blanc,Carte grise / safia,221km,Volkswagen,Caddy,Edition 30 ,,,,,,,,,,,,,,,,
40585064,Peugeot 206 SW 2004 206 SW,760000.0,2004,1.4 HDI 70ch,Gris Argent,Carte grise / safia,360000km,Peugeot,206 SW,206 SW,,,Climatisation,ABS,Direction assisstée,Retroviseurs électriques,Radio CD,Alarme,Vitres éléctriques,,,,,,,
40584983,Volkswagen Polo 2012 TrendLine,2150000.0,2012,1.4 ess 85ch,Blanc,Carte grise / safia,234000km,Volkswagen,Polo,TrendLine,,,Climatisation,ABS,Direction assisstée,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,,,
40584965,Fiat Tipo 2023 City,12330000.0,2023,1.6,Gris,Carte grise / safia,13000km,Fiat,Tipo,City,,,Climatisation,ABS,ESP,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Jantes Alliage,Feux du jour,Vitres éléctriques,,,,
40584830,Kia Sportage 2017 GT-Line,3500000.0,2017,2.0 CRDI 178ch 4x4 BVA,Gris,Carte grise / safia,317000km,Kia,Sportage,GT-Line,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40584725,Volkswagen Golf 7 2021 Golf 7,10000.0,2021,,Gris,Carte grise / safia,27000km,Volkswagen,Golf 7,Golf 7,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40584590,Dacia Duster 2016 ,110000.0,2016,1.6 ess 4X2 105ch,Noir,Carte grise / safia,14000km,Dacia,Duster,,,,Climatisation,Radar de recul,Direction assisstée,Phares antibrouillard,Alarme,Jantes Alliage,Feux du jour,Vitres éléctriques,,,,,,
40584584,Volkswagen Polo 2014 ,1230000.0,2014,,Gris,Carte grise / safia,176000km,Volkswagen,Polo,,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40584572,DFSK Mini Bus 2014 ,1150000.0,2014,,Blanc,Carte grise / safia,150km,DFSK,Mini Bus,,,,,,,,,,,,,,,,,
40584566,Volkswagen Caddy 2017 Confortline,10000.0,2017,1.6 TDi 102ch,Gris,Carte grise / safia,170000km,Volkswagen,Caddy,Confortline,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Phares antibrouillard,Radio CD,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,,,
40584467,Seat Ibiza 2018 STYLE,2450000.0,2018,1.4 ess 85ch,Gris,Carte grise / safia,22000km,Seat,Ibiza,STYLE,,,Climatisation,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Vitres éléctriques,,,
40584458,Hyundai i10 2008 GLS,1530000.0,2008,1.1,Gris Alluminium,Carte grise / safia,200000km,Hyundai,i10,GLS,,,Climatisation,Phares antibrouillard,Radio CD,Feux du jour,Vitres éléctriques,,,,,,,,,
40584413,Suzuki Swift 2009 ,1600000.0,2009,1.3 ess 92ch,Rouge,Carte grise / safia,36000km,Suzuki,Swift,,,,ABS,,,,,,,,,,,,,
40584392,Kia Sportage 2014 Sportage,11110000.0,2014,2.0 CRDI 177 4x2,Marron,Carte jaune,180000km,Kia,Sportage,Sportage,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40584353,Peugeot 206 Plus 2012 206 Plus,1200000.0,2012,1.1 ess 60ch,Blanc,Carte grise / safia,300000km,Peugeot,206 Plus,206 Plus,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40584344,Peugeot Boxer 2011 Boxer,1700000.0,2011,2.2 HDI la 120,Blanc,Carte grise / safia,363000km,Peugeot,Boxer,Boxer,,,Climatisation,ABS,ESP,Direction assisstée,Radio CD,Vitres éléctriques,,,,,,,,
40584296,Mercedes GLE 2021 Designo,160000.0,2021,,Gris Souris,Licence / Délai,46000km,Mercedes,GLE,Designo,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,
40584185,Fiat 500x 2024 Club,111110000.0,2024,14.140cv,Bleu,Carte jaune,000km,Fiat,500x,Club,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40584065,Rover Evoque 2015 ,11110000.0,2015,,Noir,Carte grise / safia,171km,Rover,Evoque,,,,Climatisation,ABS,ESP,Retroviseurs électriques,Phares antibrouillard,Alarme,Jantes Alliage,Vitres éléctriques,,,,,,
40583951,Renault Symbol 2010 Symbol,10000.0,2010,1.4 ess 75ch,Noir,Carte grise / safia,520000km,Renault,Symbol,Symbol,,,Climatisation,ABS,Direction assisstée,Radio CD,Vitres éléctriques,,,,,,,,,
40583948,Rover Evoque 2015 ,11110000.0,2015,,Noir,Carte grise / safia,,Rover,Evoque,,,,Climatisation,ABS,ESP,Retroviseurs électriques,Phares antibrouillard,Alarme,Jantes Alliage,,,,,,,
40583903,Hyundai Atos 2011 GLS,1200000.0,2011,1.1 ess 63ch,Gris Souris,Carte grise / safia,325km,Hyundai,Atos,GLS,,,Climatisation,Radio CD,Jantes Alliage,,,,,,,,,,,
40554356,Peugeot Partner 2014 ,2000000.0,2014,1.6 HDI 90ch,Blanc,Carte grise / safia,343000km,Peugeot,Partner,,,,Climatisation,ABS,ESP,Direction assisstée,Retroviseurs électriques,Radio CD,Vitres éléctriques,,,,,,,
40519350,Renault clio 5 2021 INTENS,3800000.0,2021,1.0TCE 90CH,Gris Souris,Carte grise / safia,70000km,Renault,clio 5,INTENS,,,Climatisation,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques,
37348535,Renault Kangoo 2020 Confort,3080000.0,2020,1.5 DCI 90ch,Gris,Carte grise / safia,80000km,Renault,Kangoo,Confort,,,,,,,,,,,,,,,,
40585598,Kia Picanto 2014 Pop,1280000.0,2014,1.2 ess CVVT 87ch,Gris,Carte grise / safia,422000km,Kia,Picanto,Pop,,,Climatisation,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Alarme,Jantes Alliage,Vitres éléctriques,,,,,,,
40585406,Renault Nivada 1992 Nivada,10000.0,1992,R25,Jaune,Carte grise / safia,1km,Renault,Nivada,Nivada,,,Feux du jour,,,,,,,,,,,,,
40585403,Renault 4 1985 ,40000.0,1985,1.1 ess 34ch,Marron,Carte grise / safia,,Renault,4,,,,,,,,,,,,,,,,,
40585373,Mercedes Classe C 2016 220 AMG Line,10000.0,2016,220 CDI BlueEfficiency,Noir,Carte grise / safia,165000km,Mercedes,Classe C,220 AMG Line,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40585280,Audi Q3 2024 ,10000.0,2024,,Noir,Licence / Délai,100km,Audi,Q3,,,,Climatisation,Toit ouvrant,ABS,ESP,Radar de recul,Direction assisstée,Retroviseurs électriques,Phares antibrouillard,Radio CD,Alarme,Phares xénon,Jantes Alliage,Feux du jour,Vitres éléctriques
40585268,Mercedes Classe E 1997 ,10000.0,1997,,Gris,,111111km,Mercedes,Classe E,,,,,,,,,,,,,,,,,
40583435,Volkswagen Caddy 2017 Business Line,12340000.0,2017,1.6 TDi 102ch,Blanc,Carte grise / safia,201km,Volkswagen,Caddy,Business Line,,,Climatisation,ABS,ESP,Direction assisstée,Alarme,Feux du jour,Vitres éléctriques,,,,,,,
40583390,Mazda 3 2015 ,10000.0,2015,1.6 105cv 16v,Blanc,Carte grise / safia,240000km,Mazda,3,,,,Climatisation,ABS,ESP,Direction assisstée,Retroviseurs électriques,Radio CD,Phares xénon,Feux du jour,Vitres éléctriques,,,,,
